Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	stationaryDist[1]	stationaryDist[2]	tree_length
2196	-65.19597	-107.096	41.90006	0.0679442	0.0793468	0.0115157	0.00359356	0.0270929	0.00157553	0.0835193	0.0118999	0.000228672	0.0240378	0.00590154	0.0035498	0.0134695	0.0144461	0.0303071	0.00953911	0.0137072	0.0303598	0.000113208	0.00999927	0.0341151	0.0349757	0.0285289	0.0450861	0.0642821	0.0161126	0.0330129	0.0089055	0.00488996	0.00185012	0.000533414	0.0237921	0.00187171	0.00496222	0.0121955	0.5318589	1.468141	0.731671	0.85867	0.953576	1.04868	1.16459	1.36673	0.2259043	2.760396	0.0897236	0.104781	0.015207	0.00474548	0.0357775	0.00208056	0.110291	0.0157145	0.000301972	0.0317431	0.00779326	0.00468768	0.0177871	0.0190768	0.040022	0.0125969	0.0181011	0.0400916	0.000149496	0.0132045	0.0450507	0.0461871	0.0376738	0.0595384	0.0848877	0.0212775	0.0435951	0.0117601	0.00645742	0.00244317	0.000704399	0.0314186	0.00247168	0.00655286	0.0161048	0.734071	0.265929	0.7572611
2232	-71.90282	-112.6926	40.78975	0.177088	0.0281395	0.0334883	0.0268963	0.028584	0.0204473	0.0722322	0.0103011	0.00534197	0.0708909	0.0317301	0.00524191	0.0107772	0.016423	0.0258823	0.0137714	0.0013478	0.0353868	0.00131224	0.0176397	0.0359239	0.00427116	0.0116378	0.0427952	0.0184815	0.0343221	0.00267503	0.0161031	0.00142079	0.0268796	0.000300221	0.117318	0.0181322	0.0111885	0.0601954	0.3201252	1.679875	0.720924	0.852496	0.951431	1.05105	1.17303	1.38711	0.2366034	5.247555	0.171171	0.0271993	0.0323694	0.0259976	0.027629	0.0197642	0.0698188	0.0099569	0.00516349	0.0685223	0.03067	0.00506677	0.0104171	0.0158742	0.0250175	0.0133113	0.00130277	0.0342045	0.00126839	0.0170503	0.0347236	0.00412845	0.011249	0.0413653	0.017864	0.0331754	0.00258565	0.015565	0.00137332	0.0259815	0.00029019	0.113398	0.0175264	0.0108147	0.0581842	0.839937	0.160063	1.034566
2268	-69.18755	-111.7405	42.55299	0.0445101	0.0594934	0.0854305	0.00353131	0.0309457	0.00736006	0.0205352	0.0414533	0.00359805	0.0133368	0.00220788	0.00240205	0.00409038	0.008649	0.0162541	0.062438	0.0231331	0.079614	0.0253714	0.024706	0.00212902	0.00885821	0.0177759	0.0403627	0.0145929	0.0186719	0.00688985	0.0119821	0.000451041	0.0232049	7.817e-05	0.0526254	0.00757346	0.0110961	0.00105111	0.691487	1.308513	0.979126	0.989765	0.996795	1.00321	1.01034	1.02132	0.01525316	1.892318	0.0573285	0.0766269	0.110034	0.0045483	0.0398578	0.00947969	0.0264492	0.0533914	0.00463426	0.0171776	0.00284373	0.00309382	0.00526837	0.0111398	0.0209352	0.0804196	0.0297952	0.102542	0.0326781	0.0318212	0.00274215	0.0114093	0.0228952	0.0519868	0.0187955	0.0240493	0.00887406	0.0154328	0.000580937	0.0298877	0.000100682	0.067781	0.00975455	0.0142917	0.00135382	0.654256	0.345744	0.7764032
2304	-78.05868	-119.4218	41.3631	0.0597708	0.0728155	0.0629104	0.00873567	0.00296233	0.00329614	0.0178514	0.00677191	0.00303701	0.0255059	0.00414807	0.0334676	0.00723052	0.00658092	0.0475888	0.00896625	0.0632094	0.0062035	0.0162675	0.0240662	0.000292508	0.0119923	0.0199709	0.0177125	0.022822	0.00997148	0.000678597	0.0326292	0.00262364	0.0113172	0.0100894	0.00214287	0.0102609	0.0199005	0.00774236	0.4725714	1.527429	0.425275	0.659024	0.878012	1.13894	1.51739	2.35142	0.6182371	3.232165	0.0903521	0.110071	0.095098	0.0132052	0.00447799	0.00498258	0.0269849	0.0102367	0.00459088	0.0385559	0.00627039	0.0505911	0.01093	0.00994799	0.0719372	0.0135538	0.09555	0.00937747	0.0245907	0.0363795	0.000442168	0.018128	0.0301888	0.0267749	0.0344987	0.0150733	0.0010258	0.0493236	0.00396601	0.0171075	0.0152515	0.00323925	0.0155108	0.0300824	0.0117037	0.763714	0.236286	0.6615322
2340	-74.26752	-116.5582	42.29072	0.0409023	0.220937	0.0144832	0.035123	0.0594202	0.0151113	0.0441659	0.0577558	0.127077	0.00118276	0.0889229	0.0124783	0.0245174	0.0382152	0.0192678	0.0304835	0.0514532	0.000959744	0.0740525	0.0582326	0.0163551	0.0288149	0.0134604	0.00939967	0.0514744	0.0223018	0.0535099	0.0100615	0.0110557	0.00452353	2.09849e-05	0.0494401	0.00831853	0.0100355	0.0264097	1.159898	0.8401025	0.376199	0.620769	0.861783	1.16038	1.6109	2.65817	0.7068985	0.7242903	0.0307553	0.166128	0.0108903	0.0264098	0.0446794	0.0113625	0.0332094	0.0434279	0.0955522	0.000889345	0.0668632	0.0093827	0.0184352	0.0287349	0.0144879	0.0229213	0.0386888	0.000721653	0.0556817	0.0437864	0.0122978	0.0216666	0.0101212	0.00706783	0.0387048	0.0167692	0.0402353	0.00756547	0.00831303	0.00340135	1.5779e-05	0.0371751	0.00625489	0.00754589	0.0198581	0.420051	0.579949	1.329923
2376	-72.80612	-116.5977	43.7916	0.000493736	0.0315581	0.0706157	0.0129822	0.0423457	0.0140237	0.00214739	0.028393	0.0139899	0.0179822	0.0140618	0.00656716	0.0311197	0.00192709	0.00766771	0.0220152	0.0051841	0.0216205	0.0409924	0.0164221	0.010749	0.0131542	0.0314973	0.0166407	0.0644194	0.0109153	0.0521887	0.00862151	0.00068897	0.00265537	3.61089e-06	0.0447208	0.0323384	0.00691891	0.0395995	1.277147	0.7228526	0.971975	0.986233	0.995684	1.00433	1.01396	1.02883	0.02055318	0.56599	0.000669725	0.0428068	0.0957863	0.0176096	0.0574396	0.0190224	0.00291281	0.0385136	0.0189766	0.0243919	0.019074	0.00890799	0.0422122	0.00261399	0.0104008	0.0298625	0.00703194	0.029327	0.0556039	0.0222757	0.0145804	0.017843	0.0427244	0.0225722	0.0873814	0.014806	0.0707911	0.0116946	0.00093455	0.00360186	4.89797e-06	0.0606613	0.0438653	0.00938512	0.0537145	0.361426	0.638574	0.7372212
2412	-74.87637	-115.8804	41.00398	0.0587796	0.0982745	0.00187781	0.0120418	0.0330281	0.0343092	0.0493608	0.0312401	0.0277293	0.010059	0.00869496	0.0169286	0.00594945	0.056113	0.00896091	0.0231401	0.00736725	0.0235921	0.00568533	0.023196	0.0261132	0.009918	0.00973364	0.0260555	0.0421799	0.030048	0.0524392	0.00206996	0.0360276	0.0377735	0.00111759	0.00681768	0.00489547	0.00141357	0.0139619	0.4264174	1.573583	0.386076	0.628665	0.865188	1.15582	1.59067	2.59017	0.6881608	3.69024	0.0702355	0.117428	0.00224379	0.0143888	0.0394651	0.0409959	0.0589811	0.0373286	0.0331336	0.0120194	0.0103896	0.0202279	0.00710898	0.0670492	0.0107074	0.02765	0.0088031	0.0281901	0.00679338	0.0277168	0.0312026	0.011851	0.0116307	0.0311337	0.0504007	0.0359042	0.0626595	0.00247339	0.0430492	0.0451354	0.00133541	0.00814643	0.00584958	0.00168906	0.0166831	0.786791	0.213209	0.8368924
2448	-68.89147	-111.0973	42.20585	0.0117816	0.0537769	0.0196246	0.00180616	0.0247866	0.0106934	0.0158231	0.0234389	0.0611198	0.0346216	0.0205528	0.0144077	0.0682542	0.0108182	0.00272945	0.0142334	0.000912809	0.0571846	0.0214421	0.0539563	0.010055	0.00287879	0.00338946	0.0412425	0.025356	0.0479727	0.0900013	0.00217201	0.0390197	0.0264123	0.00227565	0.251246	0.0122907	0.0182911	0.0319947	0.8592524	1.140748	0.552066	0.74846	0.913572	1.0946	1.33608	1.81138	0.4295661	1.327605	0.010458	0.0477354	0.0174199	0.00160325	0.022002	0.00949206	0.0140455	0.0208057	0.0542534	0.0307321	0.0182439	0.0127891	0.0605863	0.00960283	0.00242281	0.0126344	0.000810261	0.0507603	0.0190332	0.0478947	0.00892542	0.00255538	0.00300867	0.0366091	0.0225074	0.0425832	0.0798902	0.001928	0.0346361	0.0234451	0.00202	0.22302	0.01091	0.0162362	0.0284003	0.570374	0.429626	1.126562
2484	-74.3302	-116.1593	41.82914	0.00844193	0.0894362	0.0515545	0.00502697	0.00843539	0.00315092	0.0213731	0.0128036	0.0234946	0.00959677	0.0101168	0.0224426	0.0465181	0.00218693	0.0034211	0.0210781	8.86467e-05	0.00939102	0.0265429	0.0794732	0.0265406	0.00331233	0.00357331	0.0227525	0.00362479	0.0193459	0.0277635	0.00238545	0.0164469	0.0134483	0.00480421	0.0602789	0.00464258	0.00674308	0.043815	0.8102722	1.189728	0.228887	0.487175	0.799031	1.25152	2.05265	4.36898	1.066186	1.468306	0.0118226	0.125252	0.0722001	0.00704007	0.0118134	0.00441274	0.0299322	0.0179309	0.0329032	0.0134399	0.0141682	0.03143	0.0651468	0.00306271	0.00479112	0.0295191	0.000124146	0.0131518	0.0371722	0.111299	0.0371691	0.00463879	0.00500428	0.0318639	0.00507638	0.0270931	0.0388817	0.00334074	0.0230332	0.0188339	0.00672811	0.0844183	0.00650175	0.00944342	0.0613612	0.594864	0.405136	0.7140506
2520	-71.44236	-114.1176	42.67521	0.0092893	0.0275804	0.0296428	0.00016127	0.0104118	0.0170824	0.0171071	0.0108463	0.00637004	0.00497774	0.00795429	0.00296231	0.00202367	0.00486181	0.0030733	0.0283115	0.00359763	0.0270519	0.00991946	0.00706013	0.00955148	0.00992456	0.0198251	0.00318356	0.0114604	0.0128548	0.00158194	0.000656388	0.0410859	0.019937	0.00394284	0.0350924	0.0620482	0.0118357	0.0178956	1.426752	0.5732478	0.125244	0.363056	0.728987	1.37177	2.7544	7.98443	1.502171	0.4017852	0.0189129	0.0561535	0.0603525	0.000328345	0.0211984	0.0347796	0.03483	0.0220829	0.0129693	0.0101346	0.0161949	0.00603123	0.00412017	0.0098986	0.0062572	0.057642	0.00732475	0.0550774	0.0201959	0.0143744	0.0194467	0.0202063	0.0403637	0.0064817	0.0233332	0.0261723	0.00322082	0.0013364	0.0836505	0.0405916	0.0080276	0.0714478	0.12633	0.0240975	0.0364353	0.286624	0.713376	0.4911612
2556	-68.33111	-109.8709	41.53981	0.046786	0.141999	0.0641682	0.0619313	0.0120887	0.00938879	0.0276537	0.00852546	0.0226349	0.00989533	0.0125221	0.0430355	0.00505142	0.0121758	0.00628479	0.0101113	0.00409992	0.0527148	0.0158628	0.0461802	0.068163	0.0948884	0.00951123	0.00379424	0.00680525	0.0983095	0.0465567	0.0140476	0.0379614	0.0300663	0.12049	0.0706301	0.0572589	0.0720428	0.0212956	0.6586618	1.341338	0.633769	0.800574	0.93296	1.07186	1.2491	1.57786	0.3297701	2.03646	0.0342772	0.104034	0.047012	0.0453732	0.00885662	0.00687858	0.0202601	0.00624608	0.0165831	0.00724969	0.00917419	0.0315294	0.00370086	0.00892044	0.00460447	0.00740791	0.00300376	0.0386208	0.0116217	0.0338333	0.0499388	0.0695188	0.00696829	0.0027798	0.00498578	0.0720252	0.0341092	0.0102918	0.0278119	0.0220277	0.0882757	0.0517463	0.04195	0.0527812	0.015602	0.670669	0.329331	1.364932
2592	-74.58868	-116.6821	42.09337	0.132379	0.0141852	0.119399	0.0987602	0.112751	0.00279453	0.0285617	0.0422077	0.0152681	0.0702848	0.075126	0.027118	7.71141e-05	0.0104838	0.00682656	0.019373	0.0355304	0.211224	0.00818708	0.0239728	0.0134441	0.0589777	0.0118742	0.0179685	0.0352524	0.101116	0.0788576	0.016222	0.0405568	0.117375	0.0229345	0.108376	0.0707229	0.0572111	0.0179164	1.041285	0.9587151	0.992827	0.996495	0.998905	1.0011	1.00352	1.00722	0.005205177	0.9207038	0.0726035	0.00777987	0.0654846	0.0541652	0.0618384	0.00153266	0.0156647	0.0231489	0.00837381	0.0385478	0.041203	0.0148729	4.22933e-05	0.00574984	0.00374404	0.0106252	0.0194867	0.115846	0.00449022	0.0131479	0.00737344	0.0323464	0.00651245	0.00985486	0.0193343	0.0554571	0.0432496	0.00889698	0.0222435	0.0643747	0.0125784	0.0594387	0.0387881	0.0313775	0.00982629	0.479358	0.520642	1.823315
2628	-73.92982	-114.5735	40.64367	0.134911	0.134286	0.113607	0.0392334	0.0575247	0.00615422	0.00776448	0.0164563	0.00919782	0.0134055	0.0448819	0.00355068	0.0238596	0.00784857	0.00172635	0.012364	0.000188755	0.0144236	0.00365371	0.0175287	0.0137453	0.00316715	0.0705817	0.0427418	0.012559	0.0172313	0.0237575	0.0242106	0.00282945	0.0118895	0.00126373	0.0131381	0.0953086	0.00632214	0.000798729	0.312109	1.687891	0.596988	0.777567	0.924511	1.08165	1.28606	1.67508	0.3730015	5.408018	0.134627	0.134003	0.113368	0.0391508	0.0574035	0.00614126	0.00774812	0.0164216	0.00917845	0.0133773	0.0447874	0.0035432	0.0238093	0.00783204	0.00172271	0.012338	0.000188357	0.0143932	0.00364601	0.0174917	0.0137164	0.00316048	0.0704331	0.0426518	0.0125325	0.017195	0.0237074	0.0241596	0.00282349	0.0118644	0.00126107	0.0131104	0.0951079	0.00630882	0.000797047	0.843946	0.156054	1.00211
2664	-80.01762	-122.252	42.23435	0.107533	0.108038	0.0383476	0.0852731	0.00123905	0.0136561	0.00740432	0.0390919	0.0441864	0.0190834	0.00144877	0.00305035	0.0381769	0.0130798	0.0444493	0.017395	0.00014942	0.0338458	0.0208701	0.0140735	0.00770283	0.0320176	0.0726959	0.00887932	0.0568915	0.0502802	0.0649675	0.0124379	0.00521185	0.0199049	0.00513147	0.0293462	0.0651594	0.00837536	0.0357744	0.9306959	1.069304	0.46428	0.687841	0.889814	1.12383	1.45383	2.15387	0.5547872	1.14893	0.0955703	0.0960192	0.0340817	0.075787	0.00110122	0.012137	0.00658064	0.0347432	0.0392709	0.0169605	0.00128761	0.00271102	0.0339299	0.0116248	0.0395046	0.0154599	0.000132798	0.0300807	0.0185484	0.0125079	0.00684594	0.0284559	0.0646089	0.00789155	0.0505627	0.0446869	0.0577403	0.0110542	0.00463206	0.0176906	0.00456063	0.0260816	0.0579108	0.00744365	0.0317947	0.534652	0.465348	1.125167
2700	-73.76477	-114.4127	40.64798	0.0390927	0.0259392	0.0547331	0.00602673	0.0183231	0.0182194	0.0239689	0.00904169	0.0104732	0.00247574	0.00575039	0.00412913	0.0353933	0.00607821	0.000504224	0.00206745	3.66762e-05	0.0342886	0.00318995	0.00658883	0.0373371	0.00190419	0.0234706	0.0191386	0.00188443	0.010777	0.0685668	0.00584104	0.0128186	0.0253869	0.0322225	0.0573587	0.0309112	0.00179838	0.00863456	0.2954846	1.704515	0.467176	0.68993	0.890656	1.12277	1.44942	2.14052	0.5502903	5.768542	0.060668	0.040255	0.0849403	0.00935288	0.0284357	0.0282748	0.0371974	0.0140318	0.0162533	0.0038421	0.00892403	0.00640799	0.0549269	0.00943277	0.000782505	0.00320847	5.69178e-05	0.0532125	0.00495049	0.0102252	0.0579435	0.00295512	0.0364241	0.0297012	0.00292445	0.0167248	0.106409	0.00906471	0.0198932	0.0393979	0.050006	0.089015	0.0479711	0.00279091	0.0134	0.852258	0.147742	0.6443713
2736	-76.06163	-117.4564	41.3948	0.241588	0.0490158	0.114868	0.0684985	0.0645477	0.0156216	0.0685861	0.014089	0.0378544	0.0883122	0.013725	0.027461	0.0165453	0.00352408	0.0834206	0.00561345	0.000107758	0.193189	0.0201072	0.0792454	0.012984	0.0321131	0.0956427	0.0975524	3.85259e-05	0.0120204	0.0404253	0.0199156	0.0243484	0.0359886	0.0156841	0.278544	0.0816638	0.0385938	0.00459963	0.9758406	1.024159	0.643757	0.806702	0.935182	1.06931	1.23961	1.55338	0.3184636	1.049515	0.121034	0.0245566	0.057548	0.0343173	0.032338	0.00782633	0.0343612	0.00705848	0.0189648	0.0442439	0.00687616	0.0137578	0.00828907	0.00176554	0.0417932	0.0028123	5.39858e-05	0.0967862	0.0100736	0.0397015	0.00650492	0.0160884	0.0479164	0.0488731	1.93012e-05	0.00602216	0.0202528	0.00997757	0.0121984	0.01803	0.00785763	0.139549	0.0409131	0.0193352	0.00230439	0.51208	0.48792	1.996034
2772	-67.36297	-109.5549	42.19189	0.0183937	0.119309	0.143919	0.00576383	0.00595193	0.000681476	0.0477149	0.00168439	0.0219	0.0101193	0.0306317	0.00230959	0.0289848	0.0249681	0.00830493	0.0018645	0.000376199	0.0384343	0.00655253	0.00377835	0.00553819	0.00102904	0.00508784	0.0123568	6.27729e-05	0.00233412	0.0020676	0.0060029	0.026983	0.0111321	0.00521832	0.0164051	0.00937604	0.0281129	0.00298319	0.773294	1.226706	0.407508	0.64545	0.87233	1.14636	1.54931	2.45394	0.6490948	1.586338	0.028025	0.181781	0.219278	0.00878187	0.00906847	0.00103831	0.0726994	0.00256636	0.0333672	0.015418	0.0466711	0.00351893	0.0441617	0.0380419	0.0126535	0.00284079	0.000573184	0.0585592	0.00998355	0.00575677	0.00843808	0.00156786	0.00775193	0.0188271	9.5642e-05	0.00355631	0.00315024	0.00914613	0.0411118	0.016961	0.00795074	0.0249951	0.0142855	0.0428333	0.00454524	0.613353	0.386647	0.6563323
2808	-69.4743	-109.5528	40.07853	0.0470449	0.124489	0.0490905	0.0158028	0.00685956	0.00270833	0.013904	0.00213581	0.00846793	0.000601211	0.0233867	0.00174387	0.00897449	0.00178502	0.0111266	0.000389823	0.00207162	0.00814957	0.0206762	0.000108253	0.00711148	0.00392663	0.00961241	0.00295979	0.00494448	0.00442464	0.00820491	0.00580322	0.0115132	0.0436354	0.0012006	0.00510834	0.0230717	0.0151651	0.00178243	0.3526708	1.647329	0.134104	0.375363	0.736609	1.35757	2.66409	7.45687	1.452744	4.67101	0.0944712	0.249988	0.098579	0.0317337	0.0137747	0.00543862	0.0279207	0.00428894	0.0170045	0.0012073	0.0469631	0.00350188	0.0180218	0.00358452	0.0223435	0.000782808	0.00416004	0.0163652	0.0415201	0.000217383	0.0142806	0.00788511	0.0193028	0.00594359	0.00992905	0.00888516	0.0164764	0.0116535	0.0231197	0.0876246	0.00241093	0.0102581	0.0463306	0.0304532	0.00357932	0.823665	0.176335	0.4979809
2844	-75.15838	-117.1418	41.98343	0.10148	0.0932015	0.0436423	0.0245615	0.000476278	0.0109036	0.0468633	0.00587382	0.0214066	0.000102885	0.0130011	0.0153361	0.0229531	0.0760741	0.0104631	0.034127	0.00153018	0.00851818	0.060628	0.070476	0.00071544	0.070744	0.052284	0.00113527	0.040426	0.0298068	0.10541	0.0519348	0.0254593	0.0348705	0.015044	0.0815174	0.00301487	0.0148939	0.0201106	0.6805653	1.319435	0.830448	0.913374	0.972127	1.02867	1.09484	1.20417	0.1343387	1.938734	0.0839384	0.0770907	0.0360983	0.0203158	0.000393948	0.00901884	0.0387625	0.00485847	0.0177062	8.51e-05	0.0107537	0.0126851	0.0189854	0.0629239	0.00865443	0.0282278	0.00126567	0.00704572	0.0501478	0.0582935	0.000591768	0.0585152	0.0432462	0.000939026	0.0334379	0.0246544	0.0871888	0.0429574	0.0210584	0.0288428	0.0124435	0.0674262	0.00249372	0.0123193	0.0166343	0.659717	0.340283	1.208986
2880	-72.95144	-114.5433	41.59191	0.0230925	0.0857182	0.0186112	0.0450318	0.0121149	0.00313127	0.00342042	0.00579065	0.0152387	0.00297955	0.0322901	0.0222812	0.00207235	0.00512262	0.0250815	0.00282754	0.00136018	0.0166504	0.00805364	0.0105083	0.0142459	0.0261818	0.0197114	0.0142582	0.00633043	0.00526923	0.000916579	0.0573259	0.0128045	0.0277185	0.10449	0.00375632	0.0289732	0.00811043	0.0315811	0.739844	1.260156	0.205407	0.462126	0.78598	1.2723	2.16391	4.86838	1.144445	1.703273	0.0328461	0.121923	0.0264721	0.064052	0.0172319	0.00445384	0.00486511	0.00823646	0.0216751	0.00423803	0.0459285	0.0316921	0.00294766	0.00728628	0.0356753	0.00402181	0.00193468	0.0236831	0.0114553	0.0149467	0.0202631	0.0372402	0.028037	0.0202804	0.00900423	0.00749482	0.00130372	0.0815389	0.0182128	0.039426	0.148624	0.00534289	0.0412107	0.0115361	0.0449201	0.630078	0.369922	0.7030504
2916	-71.83852	-113.6836	41.84508	0.0456127	0.00646175	0.0178485	0.0091869	0.00300897	0.00792612	0.0211775	0.00484078	0.0309735	0.00188401	2.22786e-05	0.00102821	0.0029895	0.0186996	0.00741623	0.00893592	0.0239577	0.0162138	0.025628	0.00361633	0.00074882	0.00680306	0.0208736	0.00460177	0.0257252	0.0161842	0.00839635	0.017414	0.0284595	0.0552682	0.0160327	0.00150215	0.0118587	0.00917029	0.00101963	0.7017612	1.298239	0.303832	0.559344	0.83422	1.19872	1.78781	3.2913	0.8613783	1.849972	0.094733	0.0134204	0.0370696	0.0190803	0.00624933	0.0164618	0.0439836	0.0100538	0.0643288	0.0039129	4.62705e-05	0.00213548	0.0062089	0.0388372	0.0154028	0.018559	0.0497578	0.0336744	0.0532269	0.00751076	0.00155522	0.0141293	0.0433524	0.00955743	0.0534287	0.033613	0.0174384	0.0361673	0.0591077	0.114787	0.0332983	0.00311982	0.0246294	0.0190458	0.00211768	0.649119	0.350881	0.4814864
2952	-78.2771	-118.9197	40.64258	0.0231364	0.0186685	0.0137222	0.00224026	0.00132702	0.00482045	0.0162389	0.00638938	0.00589828	0.00123064	0.000147193	0.00204284	0.00163152	0.00489156	0.00527189	0.0113473	0.00238039	0.00275605	0.00542346	0.000757878	0.0069681	0.0186811	0.000168567	0.0404766	0.0024005	0.0162321	0.0125544	0.00381642	0.0192283	0.0385903	0.0180485	0.000956016	0.00972963	0.0126942	0.000578711	0.4841877	1.515812	0.154796	0.402572	0.752868	1.32825	2.48402	6.46011	1.34899	3.13063	0.0698046	0.0563244	0.0414012	0.00675904	0.00400374	0.0145437	0.0489942	0.0192773	0.0177956	0.00371293	0.000444093	0.00616342	0.00492243	0.0147583	0.0159057	0.0342359	0.00718184	0.00831523	0.016363	0.00228658	0.0210234	0.0563625	0.00050858	0.122121	0.00724252	0.0489736	0.0378778	0.0115145	0.0580134	0.11643	0.0544539	0.00288438	0.0293551	0.0382995	0.00174602	0.757906	0.242094	0.3314457
2988	-74.95901	-115.9915	41.03252	0.197155	0.00261518	0.0957408	0.0174351	0.12288	0.0659754	0.148277	0.0609684	0.104427	0.0131341	0.00404922	0.00338822	0.0240933	0.0106554	0.00650673	0.0847788	0.00232077	0.0286787	0.0787734	0.0660665	0.0301599	0.0572622	0.0764069	0.0314457	0.0287508	0.0237395	0.0919356	0.0876208	0.0239165	0.0261844	0.0568899	0.0734653	0.015869	0.013628	0.122575	0.8114058	1.188594	0.51814	0.725663	0.904798	1.10522	1.37805	1.92998	0.4754255	1.464858	0.103888	0.00137803	0.0504491	0.00918715	0.0647499	0.0347647	0.0781323	0.0321264	0.0550262	0.00692082	0.00213367	0.00178537	0.0126956	0.00561472	0.00342862	0.0446729	0.00122289	0.0151118	0.0415084	0.0348127	0.0158923	0.0301734	0.0402615	0.0165698	0.0151498	0.0125092	0.048444	0.0461704	0.0126024	0.0137974	0.0299772	0.0387114	0.00836195	0.00718105	0.0645891	0.594297	0.405703	1.897769
3024	-72.46596	-114.0487	41.5827	0.0357693	0.0389365	0.0162406	0.0262616	0.0306457	0.0187806	0.0332855	0.00457428	0.0205203	0.000276642	0.0257815	0.00453695	0.00325274	0.0135975	0.00305188	0.0152504	0.0350379	0.017817	0.0149993	0.00385907	0.0154264	0.0794671	0.00818407	0.00442313	0.0296689	0.0122682	0.0419926	0.0441689	0.0167582	0.0218232	0.000840443	0.00579564	0.0410037	0.0105159	0.0121561	0.4263302	1.57367	0.758108	0.873664	0.958739	1.04304	1.1446	1.31907	0.2002389	3.691199	0.0505953	0.0550753	0.0229721	0.0371468	0.0433481	0.026565	0.0470821	0.00647028	0.0290257	0.000391308	0.0364677	0.00641748	0.00460098	0.0192336	0.00431685	0.0215716	0.0495609	0.0252021	0.0212164	0.00545863	0.0218205	0.112406	0.0115763	0.00625648	0.0419664	0.0173533	0.0593982	0.0624765	0.0237043	0.0308687	0.0011888	0.00819788	0.0579993	0.0148747	0.0171948	0.786835	0.213165	0.7069677
3060	-72.80545	-112.8552	40.04977	0.0300999	0.0318001	0.0644025	0.0563201	0.0103431	0.0185789	0.0350828	0.0137763	0.0631143	0.000948048	0.0253612	0.00358875	0.00343261	0.00274938	0.0189569	0.0279646	0.0131541	0.0550191	0.00694226	0.00453649	0.00724478	0.0136441	0.00872174	0.0058138	0.0699336	0.00948876	0.0240288	0.0438334	0.00504901	0.00988114	0.00625732	0.00233676	0.0544744	0.00984013	0.0109077	0.264144	1.735856	0.293074	0.549596	0.829656	1.20532	1.81952	3.41211	0.8874449	6.571628	0.0392117	0.0414265	0.0838982	0.0733691	0.0134742	0.0242031	0.045703	0.0179467	0.08222	0.00123504	0.0330385	0.00467512	0.00447171	0.00358166	0.0246955	0.0364299	0.017136	0.0716743	0.00904379	0.00590975	0.00943789	0.0177744	0.0113619	0.00757372	0.0911036	0.0123612	0.0313028	0.0571025	0.00657742	0.0128723	0.00815151	0.00304413	0.0709647	0.0128189	0.0142096	0.867928	0.132072	0.7676271
3096	-80.28629	-123.4508	43.16449	0.0388227	0.0765798	0.0382498	0.0116219	0.0182796	0.00336322	0.0343278	0.00977746	0.0261706	0.0360751	0.0424719	0.0181726	0.0103294	0.00611905	0.0196811	0.0591998	0.00448766	0.037107	0.0757231	0.00708468	0.0274615	0.0218849	0.00024861	0.0639082	0.00757978	0.0327326	0.00649213	0.0288824	0.0121928	0.00391471	0.00669088	0.0274418	0.109991	0.0409529	0.0539853	1.377175	0.6228246	0.439199	0.66946	0.882327	1.13337	1.49374	2.27687	0.5949437	0.4522478	0.0381361	0.0752255	0.0375734	0.0114164	0.0179563	0.00330374	0.0337207	0.00960455	0.0257078	0.0354371	0.0417208	0.0178512	0.0101467	0.00601083	0.0193331	0.0581528	0.0044083	0.0364507	0.074384	0.00695939	0.0269759	0.0214979	0.000244213	0.062778	0.00744573	0.0321537	0.00637732	0.0283716	0.0119771	0.00384547	0.00657255	0.0269565	0.108045	0.0402287	0.0530306	0.311412	0.688588	1.018004
